formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C24H36O5	[M + Na]+	C24H36NaO5+	Polyketides	0.826	Macrolides	0.178	Zearalenones	0.060	Benzenoids	0.988	Benzene and substituted derivatives	0.942	Benzoic acids and derivatives	0.910	Benzoic acid esters	0.627	Benzoic acid esters	0.627	Organic compounds; Lipids and lipid-like molecules; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	427.246	1126	18.760	857350567300053549	857336475001574712	857336474997380407	22530	
1	C26H43NO5	[M + H]+	C26H44NO5+	Fatty acids	0.802	Small peptides	0.128	N-acyl amines	0.038	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.758	Amino acids and derivatives	0.756	Amino acids and derivatives	0.756	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	450.322	1126	18.761	857350611885512277	857336475047712060	857336475043517755	22538	
1	C24H36O5	[M + H]+	C24H37O5+	Fatty acids	0.966	Glycerolipids	0.873	Diacylglycerols	0.247	Lipids and lipid-like molecules	0.965	Glycerolipids	0.956	Diradylglycerols	0.412	Diacylglycerols	0.531	Diacylglycerols	0.531	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	405.264	1126	18.765	857350619061966447	857336475139986756	857336475135792451	22547	
1	C18H37NO	[M + H]+	C18H38NO+	Fatty acids	0.879	Fatty amides	0.306	Sphingoid bases	0.424	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.999	Amines	0.695			Amines	0.695	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	284.295	1128	18.802	857350653694334636	857336475186124104	857336475181929799	22590	
1	C18H34O4	[M + H]+	C18H35O4+	Fatty acids	0.993	Fatty Acids and Conjugates	0.389	Dicarboxylic acids	0.645	Lipids and lipid-like molecules	0.993	Fatty Acyls	0.990	Fatty acid esters	0.950			Fatty acid esters	0.950	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	315.253	1130	18.826	857350633737836181	857336475232261452	857336475232261451	22639	
1	C22H42O6	[M + H3N + H]+	C22H46NO6+	Fatty acids	0.980	Fatty esters	0.804	Wax diesters	0.564	Lipids and lipid-like molecules	0.843	Fatty Acyls	0.828	Fatty acid esters	0.764			Fatty acid esters	0.764	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	420.332	1133	18.885	857350632752174723	857336475370673496	857336475366479191	22726	
1	C22H42O6	[M + H]+	C22H43O6+	Fatty acids	0.974	Fatty esters	0.890	Wax diesters	0.682	Lipids and lipid-like molecules	0.919	Fatty Acyls	0.922	Fatty acid esters	0.900			Fatty acid esters	0.900	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	403.306	1133	18.886	857350620639024761	857336475412616540	857336475412616539	22720	
1	C10H18O2	[M + H]+	C10H19O2+	Fatty acids	0.999	Fatty Acids and Conjugates	0.954	Unsaturated fatty acids	0.930	Lipids and lipid-like molecules	0.791	Fatty Acyls	0.858	Fatty acids and conjugates	0.853	Straight chain fatty acids	0.691	Straight chain fatty acids	0.691	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	171.138	1133	18.887	857350649198040735	857336475462948192	857336475458753887	22724	
1	C16H35O3PS	[M + H]+	C16H36O3PS+	Fatty acids	0.283	Monoterpenoids	0.049	Glycerophosphates	0.008	Organic acids and derivatives	0.961	Organic dithiophosphoric acids and derivatives	0.657	Dithiophosphate O-esters	0.645	Phosphorodithioic acid O,O-diesters	0.521	Phosphorodithioic acid O,O-diesters	0.521	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic thiophosphoric acids and derivatives; Thiophosphoric acid esters; Organic dithiophosphoric acids and derivatives; Hydrocarbon derivatives; Dithiophosphate O-esters; Organic oxygen compounds; Phosphorodithioic acid O,O-diesters; Chemical entities	339.212	1134	18.895	857350610383951435	857336475534251364	857336475534251363	22737	
1	C19H36O2	[M + H]+	C19H37O2+	Fatty acids	0.998	Fatty esters	0.904	Wax monoesters	0.786	Lipids and lipid-like molecules	0.946	Fatty Acyls	0.939	Fatty acid esters	0.512			Fatty acid esters	0.512	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	297.279	1134	18.902	857350613391267435	857336475584583016	857336475584583015	22717	
1	C17H35NO	[M + H]+	C17H36NO+	Fatty acids	0.999	Fatty amides	0.995	Primary amides	0.796	Lipids and lipid-like molecules	0.837	Fatty Acyls	0.845	Fatty amides	0.852	N-acyl amines	0.797	N-acyl amines	0.797	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	270.279	1139	18.987	857350667627812526	857336475630720364	857336475630720363	22859	
1	C26H45NO5	[M + H]+	C26H46NO5+	Fatty acids	0.923	Small peptides	0.024	Tripeptides	0.739	Lipids and lipid-like molecules	0.763	Fatty Acyls	0.903					Fatty Acyls	0.903	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	452.337	1145	19.088	857350653396539042	857336475681052016	857336475681052015	22978	
1	C24H38O5	[M + Na]+	C24H38NaO5+	Polyketides	0.541	Aromatic polyketides	0.546	Catechols with side chains	0.224	Benzenoids	0.913	Benzene and substituted derivatives	0.914	Benzoic acids and derivatives	0.871	Benzoic acid esters	0.728	Benzoic acid esters	0.728	Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	429.261	1145	19.089	857350687030662833	857336475722995060	857336475722995059	22982	
1	C24H38O5	[M - H2O + H]+	C24H37O4+	Terpenoids	0.348	Sesquiterpenoids	0.186	Simple phenolic acids	0.047	Benzenoids	0.997	Benzene and substituted derivatives	0.984	Benzoic acids and derivatives	0.992	Benzoic acid esters	0.973	Benzoic acid esters	0.973	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	389.269	1145	19.090	857350909496547738	857336475769132408	857336475769132407	22983	
1	C24H36O5	[M + H]+	C24H37O5+	Terpenoids	0.522	Sesquiterpenoids	0.285	Phthalide derivatives	0.025	Benzenoids	0.947	Benzene and substituted derivatives	0.817	Benzoic acids and derivatives	0.895	Benzoic acid esters	0.831	Benzoic acid esters	0.831	Organic compounds; Lipids and lipid-like molecules; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	405.264	1146	19.100	857350908443777424	857336475815269756	857336475815269755	22998	
1	C2H4O2	[M + K]+	C2H4KO2+	Fatty acids	0.938	Fatty acyls	0.773	Fatty alcohols	0.299	Organic oxygen compounds	0.991	Organooxygen compounds	0.937	Carbonyl compounds	0.278	Aldehydes	0.131	Short-chain aldehydes	0.561	Organic compounds; Organooxygen compounds; Short-chain aldehydes; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	98.984	1146	19.108	857350913544051941	857336475915933060	857336475915933059	23021	
1	C17H36N4O2	[M + Na]+	C17H36N4NaO2+	Fatty acids	0.271	Small peptides	0.098	Imidazole alkaloids	0.041	Organoheterocyclic compounds	0.812	Azoles	0.845					Azoles	0.845	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	351.266	1147	19.111	857350918841459246	857336475966264712	857336475966264711	23020	
1	C28H49NO5	[M + H]+	C28H50NO5+	Alkaloids	0.207	Pseudoalkaloids (transamidation)	0.101	Sphingoid bases	0.005	Organic acids and derivatives	0.967	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.712	Amino acids and derivatives	0.710	Amino acids and derivatives	0.710	Organic compounds; Amino acids, peptides, and analogues; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	480.369	1151	19.192	857350915184026146	857336476016596364	857336476016596363	23159	
1	C16H33NO	[M + H]+	C16H34NO+	Fatty acids	0.954	Spingolipids	0.647	Sphingoid bases	0.951	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.998	Alkanolamines	0.949	1,2-aminoalcohols	0.949	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256.264	1157	19.287	857350914529713460	857336476062733712	857336476062733711	23347	
1	C32H67N	[M + H]+	C32H68N+	Fatty acids	0.717	Ornithine alkaloids	0.267	Polyamines	0.465	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Aminoxides	0.205	Long-chain alkyl amine oxides	0.539	Long-chain alkyl amine oxides	0.539	Organic compounds; Organonitrogen compounds; Amines; Organic cations; Hydrocarbon derivatives; Long-chain alkyl amine oxides; Organic nitrogen compounds; Chemical entities	466.535	1158	19.303	857350930992357974	857336476117259668	857336476113065363	23386	
1	C26H43NO5	[M + H]+	C26H44NO5+	Fatty acids	0.998	Small peptides	0.035	Tripeptides	0.071	Lipids and lipid-like molecules	0.958	Fatty Acyls	0.989	Fatty amides	0.551	N-acyl amines	0.539	N-acyl amines	0.539	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	450.322	1164	19.404	857350934305858228	857336476163397016	857336476163397015	23478	
1	C19H36O3	[M + H]+	C19H37O3+	Fatty acids	0.998	Fatty acyls	0.686	Fatty alcohols	0.920	Lipids and lipid-like molecules	0.982	Fatty Acyls	0.976	Fatty alcohols	0.771	Long-chain fatty alcohols	0.770	Long-chain fatty alcohols	0.770	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Fatty alcohol esters; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313.274	1166	19.433	857350933123064485	857336476209534364	857336476209534363	23487	
1	C18H38O3	[M + Na]+	C18H38NaO3+	Fatty acids	0.994	Fatty acyls	0.987	Fatty alcohols	0.995	Lipids and lipid-like molecules	0.905	Fatty Acyls	0.881	Fatty alcohols	0.881	Long-chain fatty alcohols	0.802	Long-chain fatty alcohols	0.802	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	325.271	1166	19.436	857350932414227103	857336476255671712	857336476255671711	23524	
1	C28H47NO5	[M + H]+	C28H48NO5+	Fatty acids	0.888	Fatty amides	0.140	Fatty acyl carnitines	0.023	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.598	Amino acids and derivatives	0.598	Alpha amino acids and derivatives	0.544	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	478.353	1171	19.509	857350930090582603	857336476301809060	857336476301809059	23609	
1	C18H37NO	[M + H]+	C18H38NO+	Fatty acids	0.992	Fatty amides	0.986	Primary amides	0.574	Lipids and lipid-like molecules	0.551	Fatty Acyls	0.611	Fatty amides	0.672	N-acyl amines	0.512	N-acyl amines	0.512	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	284.295	1171	19.514	857350927817269830	857336476347946408	857336476347946407	23595	
1	C19H36O3	[M + H]+	C19H37O3+	Fatty acids	0.999	Fatty esters	0.541	Fatty alcohols	0.824	Lipids and lipid-like molecules	0.981	Fatty Acyls	0.976	Fatty alcohols	0.564			Fatty alcohols	0.564	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313.274	1172	19.536	857350931449537112	857336476394083756	857336476394083755	23634	
1	C25H42O5	[M + H]+	C25H43O5+	Terpenoids	0.417	Sesquiterpenoids	0.126	Prenyl quinone meroterpenoids	0.031	Benzenoids	0.604	Benzene and substituted derivatives	0.653	Phenoxy compounds	0.510			Phenoxy compounds	0.510	Organic compounds; Lipids and lipid-like molecules; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	423.311	1174	19.563	857350937246065381	857336476440221104	857336476440221103	23656	
1	C27H46O5	[M + H3N + H]+	C27H50NO5+	Fatty acids	0.471	Fatty esters	0.201	Wax monoesters	0.086	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.655	Alkyl aryl ethers	0.592	Alkyl aryl ethers	0.592	Organic compounds; Lipids and lipid-like molecules; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	468.369	1174	19.569	857350929172030026	857336476503135668	857336476498941363	23658	
1	C20H39NO	[M + H]+	C20H40NO+	Fatty acids	0.993	Fatty amides	0.982	N-acyl ethanolamines (endocannabinoids)	0.656	Lipids and lipid-like molecules	0.574	Fatty Acyls	0.576	Fatty amides	0.644			Fatty amides	0.644	Organic compounds; Lipids and lipid-like molecules; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carbonyl compounds; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	310.310	1188	19.796	857350929130086984	857336476553467320	857336476549273015	23918	
1	C19H36O3	[M + H]+	C19H37O3+	Fatty acids	0.994	Fatty acyls	0.749	Fatty alcohols	0.925	Lipids and lipid-like molecules	0.983	Fatty Acyls	0.964	Fatty alcohols	0.825	Long-chain fatty alcohols	0.842	Long-chain fatty alcohols	0.842	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Fatty alcohol esters; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313.274	1188	19.806	857350933274059437	857336476603798972	857336476603798971	23938	
1	C19H36O3	[M + H3N + H]+	C19H40NO3+	Fatty acids	0.991	Fatty acyls	0.820	Fatty alcohols	0.955	Lipids and lipid-like molecules	0.964	Fatty Acyls	0.949	Fatty alcohols	0.839	Long-chain fatty alcohols	0.853	Long-chain fatty alcohols	0.853	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Fatty alcohol esters; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	330.300	1190	19.833	857350937107653342	857336476733822404	857336476729628099	23947	
1	C21H39NO3	[M + H]+	C21H40NO3+	Fatty acids	0.989	Fatty amides	0.405	N-acyl amines	0.186	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.341	Amino acids and derivatives	0.338	N-acyl-alpha amino acids and derivatives	0.559	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	354.300	1190	19.833	857350963942820847	857336476788348360	857336476788348359	23941	
1	C24H47NO	[M + H]+	C24H48NO+	Fatty acids	1.000	Fatty amides	1.000	Primary amides	1.000	Lipids and lipid-like molecules	0.930	Fatty Acyls	0.940	Fatty amides	0.922			Fatty amides	0.922	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	366.373	1191	19.855	857350946599365926	857336476847068620	857336476842874315	23963	
1	C25H40O3	[M + H]+	C25H41O3+	Polyketides	0.598	Aromatic polyketides	0.786	Catechols with side chains	0.791	Benzenoids	0.998	Benzene and substituted derivatives	0.964	Benzoic acids and derivatives	0.839	Hydroxybenzoic acid derivatives	0.738	Salicylic acids	0.519	Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Benzenoids; Salicylic acids; Benzoic acids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	389.305	1192	19.861	857350988907319442	857336476901594576	857336476897400271	23968	
1	C19H34O2	[M + H]+	C19H35O2+	Fatty acids	0.880	Fatty Acids and Conjugates	0.804	Unsaturated fatty acids	0.570	Lipids and lipid-like molecules	0.976	Fatty Acyls	0.818	Fatty acids and conjugates	0.703	Long-chain fatty acids	0.652	Long-chain fatty acids	0.652	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	295.263	1194	19.893	857350992975794332	857336476951926228	857336476951926227	24098	
1	C9H17NS	[M + H]+	C9H18NS+	Fatty acids	0.702	Fatty amides	0.228	Primary amides	0.211	Organic nitrogen compounds	0.975	Organonitrogen compounds	0.976					Organonitrogen compounds	0.976	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	172.115	1196	19.930	857351010466042023	857336477006452184	857336477006452183	24059	
1	C34H71N	[M + H]+	C34H72N+	Alkaloids	0.702	Ornithine alkaloids	0.086	Polyamines	0.097	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Aminoxides	0.257	Long-chain alkyl amine oxides	0.662	Long-chain alkyl amine oxides	0.662	Organic compounds; Organonitrogen compounds; Quaternary ammonium salts; Amines; Organic cations; Organic salts; Hydrocarbon derivatives; Long-chain alkyl amine oxides; Organic nitrogen compounds; Chemical entities	494.566	1196	19.933	857350997241401510	857336477056783836	857336477056783835	24057	
1	C28H47NO5	[M + H]+	C28H48NO5+	Fatty acids	0.970	Fatty amides	0.274	N-acyl amines	0.051	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.987	Amino acids, peptides, and analogues	0.666	Amino acids and derivatives	0.665	Alpha amino acids and derivatives	0.567	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	478.353	1199	19.984	857351219505959101	857336477102921184	857336477102921183	24085	
1	C23H42O4	[M + H]+	C23H43O4+	Fatty acids	0.990	Fatty esters	0.956	Wax diesters	0.617	Lipids and lipid-like molecules	0.957	Fatty Acyls	0.980	Fatty acid esters	0.985			Fatty acid esters	0.985	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	383.316	1200	19.999	857351222152565088	857336477157447140	857336477153252835	24110	
